,fold
Sec125X2703Y3440_row_img.tif,1
Sec136X3136Y2972_row_img.tif,2
Sec124X1850Y693_row_img.tif,3
Sec143X3779Y4765_row_img.tif,0
Sec122X2546Y3054_row_img.tif,1
Sec64X2563Y4664_row_img.tif,2
Sec169X4243Y6162_row_img.tif,3
Sec125X2287Y3347_row_img.tif,0
Sec141X6987Y1901_row_img.tif,1
Sec134X3711Y3662_row_img.tif,2
Sec219X1566Y5318_row_img.tif,3
Sec122X2721Y3376_row_img.tif,0
Sec228X10590Y6352_row_img.tif,1
Sec83X3930Y889_row_img.tif,2
Sec143X3153Y5399_row_img.tif,3
Sec181X2833Y7721_row_img.tif,0
Sec128X10042Y2321_row_img.tif,1
Sec191X7180Y3479_row_img.tif,2
Sec111X8218Y6779_row_img.tif,3
Sec198X5672Y1979_row_img.tif,0
Sec2X3024Y573_row_img.tif,1
Sec237X4650Y2553_row_img.tif,2
Sec128X2519Y2795_row_img.tif,3
Sec260X4721Y3040_row_img.tif,0
Sec20X9489Y3409_row_img.tif,1
Sec121X3317Y4422_row_img.tif,2
Sec132X2932Y3239_row_img.tif,3
Sec119X1973Y4721_row_img.tif,0
Sec94X17Y1595_row_img.tif,1
Sec17X4974Y2018_row_img.tif,2
Sec126X2662Y3112_row_img.tif,3
Sec45X8065Y1588_row_img.tif,0
Sec136X4375Y4472_row_img.tif,1
Sec79X4659Y1740_row_img.tif,2
Sec135X3936Y4388_row_img.tif,3
Sec175X4282Y5980_row_img.tif,0
Sec122X2992Y4243_row_img.tif,1
Sec129X2367Y2285_row_img.tif,2
Sec111X879Y7454_row_img.tif,3
Sec143X3176Y4395_row_img.tif,0
Sec140X3689Y4353_row_img.tif,1
Sec118X9012Y6807_row_img.tif,2
Sec50X5325Y4543_row_img.tif,3
Sec178X7594Y5472_row_img.tif,0
Sec255X6358Y4116_row_img.tif,1
Sec128X2110Y3703_row_img.tif,2
Sec141X1297Y3928_row_img.tif,3
Sec155X9250Y4729_row_img.tif,0
Sec88X7666Y1347_row_img.tif,1
Sec156X1598Y2654_row_img.tif,2
Sec133X2496Y4480_row_img.tif,3
Sec2X4047Y6964_row_img.tif,0
Sec1X10418Y3049_row_img.tif,1
Sec127X2478Y2367_row_img.tif,2
Sec152X3743Y5114_row_img.tif,3
Sec99X8107Y6427_row_img.tif,0
Sec132X2523Y2740_row_img.tif,1
Sec128X3705Y4899_row_img.tif,2
Sec127X2015Y4742_row_img.tif,3
Sec154X3775Y4212_row_img.tif,0
Sec130X1255Y3180_row_img.tif,1
Sec80X9160Y854_row_img.tif,2
Sec2X3338Y608_row_img.tif,3
Sec135X1188Y4214_row_img.tif,0
Sec213X10852Y6226_row_img.tif,1
Sec136X2896Y5131_row_img.tif,2
Sec53X11Y6672_row_img.tif,3
Sec150X3118Y4312_row_img.tif,0
Sec171X5327Y3089_row_img.tif,1
Sec145X3536Y4602_row_img.tif,2
Sec134X2082Y3682_row_img.tif,3
Sec134X2606Y2696_row_img.tif,0
Sec31X5840Y5307_row_img.tif,1
Sec129X9807Y752_row_img.tif,2
Sec256X2352Y909_row_img.tif,3
Sec139X1313Y3677_row_img.tif,0
Sec165X3714Y5997_row_img.tif,1
Sec122X1974Y4725_row_img.tif,2
Sec18X6029Y955_row_img.tif,3
Sec40X5194Y1640_row_img.tif,0
Sec130X2227Y3100_row_img.tif,1
Sec49X3706Y6120_row_img.tif,2
Sec123X3163Y4469_row_img.tif,3
Sec146X2307Y3420_row_img.tif,0
Sec70X1058Y6081_row_img.tif,1
Sec127X2099Y3482_row_img.tif,2
Sec139X4109Y4752_row_img.tif,3
Sec146X4359Y4564_row_img.tif,0
Sec125X2991Y3395_row_img.tif,1
Sec163X5071Y3842_row_img.tif,2
Sec143X2858Y1915_row_img.tif,3
Sec149X2543Y2958_row_img.tif,0
Sec217X2402Y2885_row_img.tif,1
Sec160X3997Y6355_row_img.tif,2
Sec19X8390Y64_row_img.tif,3
Sec148X8603Y1822_row_img.tif,0
Sec99X6135Y405_row_img.tif,1
Sec3X8023Y1533_row_img.tif,2
Sec132X1462Y2632_row_img.tif,3
Sec137X9743Y6645_row_img.tif,0
Sec147X2056Y3291_row_img.tif,1
Sec84X5934Y2236_row_img.tif,2
Sec129X3003Y4497_row_img.tif,3
Sec137X1640Y3544_row_img.tif,0
Sec43X982Y6918_row_img.tif,1
Sec126X2384Y3382_row_img.tif,2
Sec199X3512Y4844_row_img.tif,3
Sec10X3096Y780_row_img.tif,0
Sec132X1985Y3454_row_img.tif,1
Sec128X1947Y3774_row_img.tif,2
Sec154X2007Y2432_row_img.tif,3
Sec138X2543Y2802_row_img.tif,0
Sec159X1455Y4508_row_img.tif,1
Sec144X2381Y2593_row_img.tif,2
Sec130X2478Y3819_row_img.tif,3
Sec181X2095Y1034_row_img.tif,0
Sec197X6615Y2206_row_img.tif,1
Sec129X2730Y3187_row_img.tif,2
Sec228X1060Y3307_row_img.tif,3
Sec256X7487Y6432_row_img.tif,0
Sec144X2590Y2874_row_img.tif,1
Sec123X1724Y2564_row_img.tif,2
Sec122X2366Y3655_row_img.tif,3
Sec34X8157Y7187_row_img.tif,0
Sec113X8764Y1372_row_img.tif,1
Sec139X3534Y4618_row_img.tif,2
Sec222X986Y5353_row_img.tif,3
Sec249X2087Y3521_row_img.tif,0
Sec147X9786Y4371_row_img.tif,1
Sec178X4874Y6919_row_img.tif,2
Sec149X2000Y2787_row_img.tif,3
Sec153X1847Y3114_row_img.tif,0
Sec65X10101Y6612_row_img.tif,1
Sec129X1889Y3091_row_img.tif,2
Sec269X5827Y4122_row_img.tif,3
Sec116X2619Y2545_row_img.tif,0
Sec133X2140Y3871_row_img.tif,1
Sec128X3552Y5075_row_img.tif,2
Sec123X2463Y3231_row_img.tif,3
Sec215X6545Y562_row_img.tif,0
Sec143X4239Y4512_row_img.tif,1
Sec142X3935Y4495_row_img.tif,2
Sec121X2192Y3762_row_img.tif,3
Sec130X2662Y4798_row_img.tif,0
Sec135X2487Y4832_row_img.tif,1
Sec8X4411Y878_row_img.tif,2
Sec71X6578Y7209_row_img.tif,3
Sec62X206Y3484_row_img.tif,0
Sec220X4619Y7031_row_img.tif,1
Sec125X1727Y3454_row_img.tif,2
Sec132X1878Y2423_row_img.tif,3
Sec130X2335Y3822_row_img.tif,0
Sec194X766Y3174_row_img.tif,1
Sec128X1336Y2939_row_img.tif,2
Sec176X4117Y6241_row_img.tif,3
Sec129X2186Y4272_row_img.tif,0
Sec117X2076Y2667_row_img.tif,1
Sec136X2658Y5504_row_img.tif,2
Sec4X3643Y2559_row_img.tif,3
Sec102X2537Y4755_row_img.tif,0
Sec128X2372Y3063_row_img.tif,1
Sec128X1909Y3362_row_img.tif,2
Sec105X4591Y5221_row_img.tif,3
Sec126X3199Y3903_row_img.tif,0
Sec201X7531Y1988_row_img.tif,1
Sec39X8026Y5169_row_img.tif,2
Sec170X4556Y5987_row_img.tif,3
Sec128X2682Y3117_row_img.tif,0
Sec123X2786Y3706_row_img.tif,1
Sec174X1972Y2582_row_img.tif,2
Sec192X4036Y5391_row_img.tif,3
Sec128X2389Y3257_row_img.tif,0
Sec182X2691Y3231_row_img.tif,1
Sec127X2488Y3035_row_img.tif,2
Sec142X2434Y3344_row_img.tif,3
Sec148X1667Y3384_row_img.tif,0
Sec43X4349Y5484_row_img.tif,1
Sec158X9567Y573_row_img.tif,2
Sec168X3413Y6064_row_img.tif,3
Sec145X1821Y3087_row_img.tif,0
Sec170X4969Y3695_row_img.tif,1
Sec116X5581Y2060_row_img.tif,2
Sec214X10194Y2781_row_img.tif,3
Sec214X4974Y3382_row_img.tif,0
Sec9X5410Y498_row_img.tif,1
Sec134X2718Y3541_row_img.tif,2
Sec250X9569Y1739_row_img.tif,3
Sec129X3033Y2520_row_img.tif,0
Sec118X2552Y4567_row_img.tif,1
Sec261X3164Y6632_row_img.tif,2
Sec59X9765Y3777_row_img.tif,3
Sec192X750Y942_row_img.tif,0
Sec142X1915Y2967_row_img.tif,1
Sec51X6920Y485_row_img.tif,2
Sec198X10774Y4324_row_img.tif,3
Sec192X58Y3642_row_img.tif,0
Sec133X5474Y1820_row_img.tif,1
Sec91X5492Y1606_row_img.tif,2
Sec148X4021Y4509_row_img.tif,3
Sec173X2616Y2637_row_img.tif,0
Sec138X2735Y2463_row_img.tif,1
Sec42X5223Y3468_row_img.tif,2
Sec130X2458Y3049_row_img.tif,3
Sec210X484Y6821_row_img.tif,0
Sec134X2560Y2673_row_img.tif,1
Sec228X7991Y46_row_img.tif,2
Sec136X2707Y5171_row_img.tif,3
Sec95X9071Y6832_row_img.tif,0
Sec2X3240Y5622_row_img.tif,1
Sec127X2788Y3992_row_img.tif,2
Sec126X2630Y4102_row_img.tif,3
Sec139X2625Y3160_row_img.tif,0
Sec59X2955Y7629_row_img.tif,1
Sec60X9138Y2116_row_img.tif,2
Sec128X2273Y3527_row_img.tif,3
Sec265X9731Y3319_row_img.tif,0
Sec143X3631Y4777_row_img.tif,1
Sec155X2995Y4545_row_img.tif,2
Sec128X3250Y4405_row_img.tif,3
Sec170X2811Y6829_row_img.tif,0
Sec146X413Y1386_row_img.tif,1
Sec150X10078Y6618_row_img.tif,2
Sec79X4499Y3788_row_img.tif,3
Sec246X6626Y1973_row_img.tif,0
Sec183X8945Y7248_row_img.tif,1
Sec141X4377Y4863_row_img.tif,2
Sec145X4857Y4367_row_img.tif,3
Sec240X2902Y3316_row_img.tif,0
Sec241X7993Y6668_row_img.tif,1
Sec141X6897Y1602_row_img.tif,2
Sec139X4143Y4492_row_img.tif,3
Sec225X4421Y1516_row_img.tif,0
Sec3X8188Y386_row_img.tif,1
Sec152X2441Y3216_row_img.tif,2
Sec186X10097Y5490_row_img.tif,3
Sec248X5348Y6258_row_img.tif,0
Sec33X7323Y1340_row_img.tif,1
Sec133X2543Y5430_row_img.tif,2
Sec90X7722Y7126_row_img.tif,3
Sec150X3296Y5966_row_img.tif,0
Sec149X3069Y6071_row_img.tif,1
Sec55X6406Y7243_row_img.tif,2
Sec34X6001Y1483_row_img.tif,3
Sec127X2320Y4302_row_img.tif,0
Sec176X4812Y6314_row_img.tif,1
Sec128X2898Y4411_row_img.tif,2
Sec48X6375Y7655_row_img.tif,3
Sec74X10837Y690_row_img.tif,0
Sec142X1355Y3447_row_img.tif,1
Sec121X1997Y3334_row_img.tif,2
Sec220X7094Y168_row_img.tif,3
Sec129X3977Y4520_row_img.tif,0
Sec133X2729Y2462_row_img.tif,1
Sec201X3996Y5688_row_img.tif,2
Sec50X1300Y4655_row_img.tif,3
Sec55X7412Y7976_row_img.tif,0
Sec128X2180Y3596_row_img.tif,1
Sec95X3619Y3659_row_img.tif,2
Sec226X7513Y7111_row_img.tif,3
Sec129X2244Y3621_row_img.tif,0
Sec134X3163Y5206_row_img.tif,1
Sec135X2780Y5238_row_img.tif,2
Sec130X3028Y2730_row_img.tif,3
Sec132X1615Y2972_row_img.tif,0
Sec129X1990Y3375_row_img.tif,1
Sec127X3233Y2948_row_img.tif,2
Sec125X2543Y4167_row_img.tif,3
Sec121X7637Y7506_row_img.tif,0
Sec150X2559Y5237_row_img.tif,1
Sec1X5808Y2585_row_img.tif,2
Sec139X2637Y3436_row_img.tif,3
Sec224X5676Y735_row_img.tif,0
Sec121X7889Y2195_row_img.tif,1
Sec146X1932Y2374_row_img.tif,2
Sec102X1537Y1223_row_img.tif,3
Sec129X2432Y3220_row_img.tif,0
Sec38X2682Y4802_row_img.tif,1
Sec122X2903Y3671_row_img.tif,2
Sec112X4180Y5182_row_img.tif,3
Sec134X3997Y3844_row_img.tif,0
Sec162X6651Y4300_row_img.tif,1
Sec265X10570Y2490_row_img.tif,2
Sec177X4389Y5975_row_img.tif,3
Sec242X6123Y7848_row_img.tif,0
Sec119X3094Y3957_row_img.tif,1
Sec21X9906Y4317_row_img.tif,2
Sec146X3188Y5236_row_img.tif,3
Sec129X2577Y3766_row_img.tif,0
Sec269X8335Y3377_row_img.tif,1
Sec144X2804Y2690_row_img.tif,2
Sec83X5002Y1012_row_img.tif,3
Sec170X2206Y1617_row_img.tif,0
Sec56X6661Y6561_row_img.tif,1
Sec194X8722Y3353_row_img.tif,2
Sec115X9502Y7462_row_img.tif,3
Sec149X10061Y845_row_img.tif,0
Sec145X4774Y4457_row_img.tif,1
Sec147X4071Y4743_row_img.tif,2
Sec255X8464Y3304_row_img.tif,3
Sec117X2701Y3692_row_img.tif,0
Sec225X4480Y5589_row_img.tif,1
Sec122X4378Y2410_row_img.tif,2
Sec163X10018Y7518_row_img.tif,3
Sec181X4018Y4961_row_img.tif,0
Sec163X5840Y4114_row_img.tif,1
Sec122X2762Y3658_row_img.tif,2
Sec123X2919Y2940_row_img.tif,3
Sec206X9419Y3935_row_img.tif,0
Sec135X2530Y5156_row_img.tif,1
Sec166X3830Y6021_row_img.tif,2
Sec179X4591Y7031_row_img.tif,3
Sec132X2810Y2803_row_img.tif,0
Sec0X3137Y6799_row_img.tif,1
Sec170X3621Y6044_row_img.tif,2
Sec166X4307Y6073_row_img.tif,3
Sec175X4252Y6472_row_img.tif,0
Sec134X4056Y3981_row_img.tif,1
Sec142X3169Y4936_row_img.tif,2
Sec149X2120Y2894_row_img.tif,3
Sec129X4363Y4335_row_img.tif,0
Sec193X1280Y3431_row_img.tif,1
Sec108X706Y5346_row_img.tif,2
Sec168X1249Y3250_row_img.tif,3
Sec154X3336Y5880_row_img.tif,0
Sec52X10145Y5854_row_img.tif,1
Sec266X1003Y2159_row_img.tif,2
Sec128X2300Y2301_row_img.tif,3
Sec151X3182Y5348_row_img.tif,0
Sec248X10706Y4573_row_img.tif,1
Sec162X4857Y3779_row_img.tif,2
Sec263X2301Y3169_row_img.tif,3
Sec110X7590Y5766_row_img.tif,0
Sec1X2120Y7997_row_img.tif,1
Sec143X3694Y4150_row_img.tif,2
Sec133X2092Y2100_row_img.tif,3
Sec144X4331Y3769_row_img.tif,0
Sec205X8333Y7402_row_img.tif,1
Sec63X8401Y239_row_img.tif,2
Sec141X3899Y5085_row_img.tif,3
Sec221X10724Y4278_row_img.tif,0
Sec149X3707Y5365_row_img.tif,1
Sec141X1365Y3784_row_img.tif,2
Sec142X3151Y5007_row_img.tif,3
Sec143X3246Y4432_row_img.tif,0
Sec23X9876Y1962_row_img.tif,1
Sec172X2044Y7228_row_img.tif,2
Sec133X2056Y2432_row_img.tif,3
Sec141X3720Y3570_row_img.tif,0
Sec243X612Y1494_row_img.tif,1
Sec139X2595Y3044_row_img.tif,2
Sec36X5649Y5778_row_img.tif,3
Sec128X7445Y3226_row_img.tif,0
Sec136X2182Y4491_row_img.tif,1
Sec173X960Y1473_row_img.tif,2
Sec186X10053Y633_row_img.tif,3
Sec57X9642Y2989_row_img.tif,0
Sec165X5246Y3619_row_img.tif,1
Sec193X5011Y2801_row_img.tif,2
Sec155X3011Y5547_row_img.tif,3
Sec101X2678Y4916_row_img.tif,0
Sec143X4513Y4467_row_img.tif,1
Sec187X4801Y7106_row_img.tif,2
Sec140X3908Y4649_row_img.tif,3
Sec231X9966Y1231_row_img.tif,0
Sec174X8699Y7649_row_img.tif,1
Sec169X5163Y3385_row_img.tif,2
Sec130X2820Y3987_row_img.tif,3
Sec82X4098Y187_row_img.tif,0
Sec138X789Y3898_row_img.tif,1
Sec133X2659Y2840_row_img.tif,2
Sec139X4178Y4849_row_img.tif,3
Sec135X1994Y4082_row_img.tif,0
Sec64X2155Y5963_row_img.tif,1
Sec147X3810Y5345_row_img.tif,2
Sec79X6443Y6746_row_img.tif,3
Sec129X2245Y3465_row_img.tif,0
Sec213X1374Y637_row_img.tif,1
Sec128X2432Y3309_row_img.tif,2
Sec144X4281Y4777_row_img.tif,3
Sec0X1252Y6725_row_img.tif,0
Sec205X6270Y159_row_img.tif,1
Sec128X2034Y3191_row_img.tif,2
Sec261X827Y2659_row_img.tif,3
Sec192X4769Y1502_row_img.tif,0
Sec130X2298Y3111_row_img.tif,1
Sec129X2573Y4920_row_img.tif,2
Sec97X1550Y7134_row_img.tif,3
Sec81X4159Y7627_row_img.tif,0
Sec139X1830Y3788_row_img.tif,1
Sec203X8181Y4192_row_img.tif,2
Sec32X3716Y7648_row_img.tif,3
Sec0X3646Y3060_row_img.tif,0
Sec134X3146Y5636_row_img.tif,1
Sec142X2697Y2142_row_img.tif,2
Sec133X2639Y2847_row_img.tif,3
Sec130X3350Y4744_row_img.tif,0
Sec146X3541Y6029_row_img.tif,1
Sec152X1382Y1763_row_img.tif,2
Sec161X3190Y5562_row_img.tif,3
Sec118X2472Y4642_row_img.tif,0
Sec154X5964Y6512_row_img.tif,1
Sec196X10092Y3686_row_img.tif,2
Sec128X1956Y3587_row_img.tif,3
Sec51X10376Y4601_row_img.tif,0
Sec128X2822Y4444_row_img.tif,1
Sec121X3250Y3761_row_img.tif,2
Sec215X7955Y5119_row_img.tif,3
Sec212X8027Y3161_row_img.tif,0
Sec29X2815Y4444_row_img.tif,1
Sec19X1657Y5193_row_img.tif,2
Sec129X2433Y2975_row_img.tif,3
Sec185X3021Y2534_row_img.tif,0
Sec26X7541Y2365_row_img.tif,1
Sec167X6894Y4730_row_img.tif,2
Sec150X3069Y54_row_img.tif,3
Sec46X9638Y6984_row_img.tif,0
Sec176X7474Y536_row_img.tif,1
Sec143X9568Y6923_row_img.tif,2
Sec132X1358Y3126_row_img.tif,3
Sec146X2711Y3141_row_img.tif,0
Sec101X2833Y4820_row_img.tif,1
Sec153X3159Y4506_row_img.tif,2
Sec172X4628Y6264_row_img.tif,3
Sec134X1359Y4168_row_img.tif,0
Sec36X786Y2218_row_img.tif,1
Sec89X1519Y3659_row_img.tif,2
Sec263X2675Y2938_row_img.tif,3
Sec164X3375Y5708_row_img.tif,0
Sec129X2178Y3153_row_img.tif,1
Sec210X2500Y78_row_img.tif,2
Sec240X5714Y1820_row_img.tif,3
Sec268X7469Y6209_row_img.tif,0
Sec149X1944Y3211_row_img.tif,1
Sec130X2266Y3826_row_img.tif,2
Sec179X4379Y6215_row_img.tif,3
Sec147X2221Y2793_row_img.tif,0
Sec205X4652Y2602_row_img.tif,1
Sec128X2504Y2925_row_img.tif,2
Sec149X1182Y2678_row_img.tif,3
Sec147X3703Y4489_row_img.tif,0
Sec128X2553Y3378_row_img.tif,1
Sec174X7067Y7415_row_img.tif,2
Sec129X2373Y3252_row_img.tif,3
Sec264X9921Y3216_row_img.tif,0
Sec206X6711Y8001_row_img.tif,1
Sec81X10038Y1404_row_img.tif,2
Sec49X10434Y1997_row_img.tif,3
Sec140X8305Y5542_row_img.tif,0
Sec3X5280Y1954_row_img.tif,1
Sec99X957Y7899_row_img.tif,2
Sec128X2100Y4032_row_img.tif,3
Sec52X2594Y7512_row_img.tif,0
Sec129X5439Y3979_row_img.tif,1
Sec45X10066Y619_row_img.tif,2
Sec180X4422Y7179_row_img.tif,3
Sec169X3953Y5763_row_img.tif,0
Sec144X7631Y4950_row_img.tif,1
Sec132X4259Y4591_row_img.tif,2
Sec138X2015Y3683_row_img.tif,3
Sec132X3306Y5206_row_img.tif,0
Sec129X2745Y4626_row_img.tif,1
Sec163X3974Y4176_row_img.tif,2
Sec163X2973Y5602_row_img.tif,3
Sec134X3668Y5101_row_img.tif,0
Sec147X10527Y3759_row_img.tif,1
Sec58X198Y4470_row_img.tif,2
Sec143X4889Y4131_row_img.tif,3
Sec80X9625Y4448_row_img.tif,0
Sec162X4424Y4457_row_img.tif,1
Sec160X3454Y4944_row_img.tif,2
Sec128X2808Y2936_row_img.tif,3
Sec120X2303Y4406_row_img.tif,0
Sec257X5532Y6091_row_img.tif,1
Sec84X8567Y143_row_img.tif,2
Sec47X10339Y209_row_img.tif,3
Sec126X2376Y3354_row_img.tif,0
Sec137X1152Y3884_row_img.tif,1
Sec139X3631Y5498_row_img.tif,2
Sec150X3836Y3998_row_img.tif,3
Sec104X2105Y4933_row_img.tif,0
Sec112X8414Y5594_row_img.tif,1
Sec122X176Y2952_row_img.tif,2
Sec110X5679Y3489_row_img.tif,3
Sec177X3683Y5395_row_img.tif,0
Sec103X9422Y3689_row_img.tif,1
Sec92X9287Y2527_row_img.tif,2
Sec145X8085Y7346_row_img.tif,3
Sec57X4644Y7324_row_img.tif,0
Sec169X4638Y5240_row_img.tif,1
Sec150X6554Y999_row_img.tif,2
Sec123X2251Y3824_row_img.tif,3
Sec150X1068Y4294_row_img.tif,0
Sec163X3873Y4415_row_img.tif,1
Sec149X4202Y4326_row_img.tif,2
Sec136X3937Y4865_row_img.tif,3
Sec249X4610Y3275_row_img.tif,0
Sec126X5003Y6715_row_img.tif,1
Sec214X8009Y2519_row_img.tif,2
Sec136X3243Y2978_row_img.tif,3
Sec207X33Y2065_row_img.tif,0
Sec45X4964Y7539_row_img.tif,1
Sec204X2395Y6177_row_img.tif,2
Sec51X9792Y2962_row_img.tif,3
Sec64X9439Y6731_row_img.tif,0
Sec179X6631Y560_row_img.tif,1
Sec61X716Y5007_row_img.tif,2
Sec127X2651Y2934_row_img.tif,3
Sec92X1721Y6076_row_img.tif,0
Sec119X1473Y3396_row_img.tif,1
Sec146X3419Y6072_row_img.tif,2
Sec133X3146Y5014_row_img.tif,3
Sec256X8508Y1725_row_img.tif,0
Sec238X6198Y3555_row_img.tif,1
Sec168X5043Y3087_row_img.tif,2
Sec134X2395Y3129_row_img.tif,3
Sec128X1868Y2593_row_img.tif,0
Sec141X3281Y5226_row_img.tif,1
Sec101X2358Y4621_row_img.tif,2
Sec251X9973Y6939_row_img.tif,3
Sec139X3442Y5707_row_img.tif,0
Sec142X8203Y4000_row_img.tif,1
Sec149X7133Y4826_row_img.tif,2
Sec215X609Y748_row_img.tif,3
Sec56X10623Y7539_row_img.tif,0
Sec135X2139Y3157_row_img.tif,1
Sec129X2243Y3250_row_img.tif,2
Sec247X4024Y3047_row_img.tif,3
Sec260X10340Y27_row_img.tif,0
Sec133X1441Y4060_row_img.tif,1
Sec121X2968Y3509_row_img.tif,2
Sec113X3122Y81_row_img.tif,3
Sec175X4303Y5818_row_img.tif,0
Sec255X6536Y4351_row_img.tif,1
Sec155X1663Y2763_row_img.tif,2
Sec18X1118Y2911_row_img.tif,3
Sec185X4722Y6594_row_img.tif,0
Sec135X2442Y4820_row_img.tif,1
Sec163X4072Y4249_row_img.tif,2
Sec149X3333Y6008_row_img.tif,3
Sec118X5603Y1991_row_img.tif,0
Sec125X2061Y3706_row_img.tif,1
Sec135X2326Y2056_row_img.tif,2
Sec143X2095Y3159_row_img.tif,3
Sec138X6246Y7054_row_img.tif,0
Sec6X2463Y7657_row_img.tif,1
Sec139X2303Y4181_row_img.tif,2
Sec62X8098Y7154_row_img.tif,3
Sec175X4801Y6963_row_img.tif,0
Sec164X4333Y1218_row_img.tif,1
Sec53X7222Y4502_row_img.tif,2
Sec148X2207Y3428_row_img.tif,3
Sec54X110Y7254_row_img.tif,0
Sec135X1651Y3575_row_img.tif,1
Sec149X3873Y4119_row_img.tif,2
Sec81X9880Y1367_row_img.tif,3
Sec128X2900Y4536_row_img.tif,0
Sec239X10259Y6639_row_img.tif,1
Sec230X891Y2021_row_img.tif,2
Sec97X5671Y2562_row_img.tif,3
Sec105X2473Y4500_row_img.tif,0
Sec262X5364Y7234_row_img.tif,1
Sec183X4972Y6483_row_img.tif,2
Sec201X2021Y6576_row_img.tif,3
Sec186X4965Y7172_row_img.tif,0
Sec142X1307Y3423_row_img.tif,1
Sec117X2456Y4548_row_img.tif,2
Sec74X10052Y5352_row_img.tif,3
Sec133X2800Y2779_row_img.tif,0
Sec266X925Y2932_row_img.tif,1
Sec139X2661Y2527_row_img.tif,2
Sec139X3140Y2142_row_img.tif,3
Sec231X6078Y5787_row_img.tif,0
Sec159X2935Y5033_row_img.tif,1
Sec174X3846Y5667_row_img.tif,2
Sec165X6270Y4665_row_img.tif,3
Sec249X435Y5875_row_img.tif,0
Sec213X8704Y3142_row_img.tif,1
Sec130X3665Y5409_row_img.tif,2
Sec125X2266Y3397_row_img.tif,3
Sec86X1602Y847_row_img.tif,0
Sec134X728Y4200_row_img.tif,1
Sec73X6892Y1023_row_img.tif,2
Sec156X1526Y2789_row_img.tif,3
Sec126X1981Y3532_row_img.tif,0
Sec247X10326Y4211_row_img.tif,1
Sec6X3730Y1199_row_img.tif,2
Sec191X3491Y835_row_img.tif,3
Sec135X2672Y3524_row_img.tif,0
Sec40X8712Y4499_row_img.tif,1
Sec258X2728Y5330_row_img.tif,2
Sec122X1971Y2887_row_img.tif,3
Sec23X10581Y2581_row_img.tif,0
Sec257X9887Y7373_row_img.tif,1
Sec137X2477Y3152_row_img.tif,2
Sec153X3608Y5939_row_img.tif,3
Sec207X9174Y931_row_img.tif,0
Sec249X2490Y5105_row_img.tif,1
Sec128X3127Y3274_row_img.tif,2
Sec175X3552Y5463_row_img.tif,3
Sec5X8165Y987_row_img.tif,0
Sec8X2599Y6434_row_img.tif,1
Sec137X2185Y4160_row_img.tif,2
Sec144X2952Y5058_row_img.tif,3
Sec154X4567Y5045_row_img.tif,0
Sec137X4083Y4345_row_img.tif,1
Sec152X1509Y2577_row_img.tif,2
Sec145X2128Y3332_row_img.tif,3
Sec124X2920Y4931_row_img.tif,0
Sec38X4435Y1753_row_img.tif,1
Sec51X7387Y2252_row_img.tif,2
Sec144X2981Y4591_row_img.tif,3
Sec19X8408Y5486_row_img.tif,0
Sec146X92Y1734_row_img.tif,1
Sec184X3698Y2553_row_img.tif,2
Sec142X4249Y4520_row_img.tif,3
Sec107X2438Y4458_row_img.tif,0
Sec181X4426Y6639_row_img.tif,1
Sec130X1297Y3676_row_img.tif,2
Sec128X2890Y3648_row_img.tif,3
Sec187X5126Y7391_row_img.tif,0
Sec47X7170Y735_row_img.tif,1
Sec17X3641Y6186_row_img.tif,2
Sec193X10071Y5741_row_img.tif,3
Sec70X10675Y2126_row_img.tif,0
Sec124X1605Y2950_row_img.tif,1
Sec87X9191Y4150_row_img.tif,2
Sec127X1465Y3258_row_img.tif,3
Sec164X3509Y5853_row_img.tif,0
Sec37X3152Y6416_row_img.tif,1
Sec203X8867Y3730_row_img.tif,2
Sec177X4406Y7476_row_img.tif,3
Sec139X7883Y4838_row_img.tif,0
Sec185X8945Y5541_row_img.tif,1
Sec122X1772Y2626_row_img.tif,2
Sec178X4202Y6856_row_img.tif,3
Sec132X2463Y2729_row_img.tif,0
Sec173X3659Y5874_row_img.tif,1
Sec160X5547Y7457_row_img.tif,2
Sec37X7602Y410_row_img.tif,3
Sec113X2318Y4247_row_img.tif,0
Sec106X7752Y2525_row_img.tif,1
Sec106X3495Y7558_row_img.tif,2
Sec139X4138Y4515_row_img.tif,3
Sec132X2636Y5151_row_img.tif,0
Sec134X2051Y2896_row_img.tif,1
Sec133X3361Y4704_row_img.tif,2
Sec249X5616Y1632_row_img.tif,3
Sec151X2409Y2376_row_img.tif,0
Sec128X2099Y3884_row_img.tif,1
Sec132X2693Y4426_row_img.tif,2
Sec130X2394Y2153_row_img.tif,3
Sec244X3907Y2165_row_img.tif,0
Sec128X1524Y3031_row_img.tif,1
Sec134X1710Y3723_row_img.tif,2
Sec264X1002Y7946_row_img.tif,3
Sec137X3939Y4422_row_img.tif,0
Sec144X3175Y4969_row_img.tif,1
Sec139X2741Y2995_row_img.tif,2
Sec130X2172Y3310_row_img.tif,3
Sec82X9310Y2497_row_img.tif,0
Sec128X3250Y4752_row_img.tif,1
Sec135X3681Y4451_row_img.tif,2
Sec141X1677Y3475_row_img.tif,3
Sec49X1819Y7362_row_img.tif,0
Sec243X1938Y5174_row_img.tif,1
Sec186X10698Y2759_row_img.tif,2
Sec17X2988Y7094_row_img.tif,3
Sec56X75Y1468_row_img.tif,0
Sec161X3450Y5558_row_img.tif,1
Sec155X5033Y3884_row_img.tif,2
